@id;@type;name;addr:street;addr:housenumber;addr:postcode;addr:city;amenity;cuisine;website;email;phone;contact:phone;contact:email;opening_hours;;;;;;;;;;;
12320568502;node;Helal 06 Grill;;;;;restaurant;balkan;;;;;;Mo-We 09:00-22:00; Th-Su 09:00-23:00;;;;;;;;;;
12326788301;node;Vita Napoletana Pizzabar;WienerbergstraÃŸe;11;1100;;restaurant;italian_pizza;pasta;pizza;https://vitanapoletana.at;vita.napoletana01@gmail.com;4,36764E+11;;;Mo-Su 11:00-22:00;;;;;;;;;
12347996829;node;Lemon Tree;Gumpendorfer StraÃŸe;70;1060;Wien;cafe;;;;;;;;;;;;;;;;;;
12369193501;node;Miyama Hirschstetten;Scheedgasse;01. Apr;1220;;restaurant;asian;;;+43 676 9273333;;;11:00-22:00;;;;;;;;;;;
12388948601;node;Shahi darbar;;;;;restaurant;;;;;;;Mo-Su 18:00-02:00;;;;;;;;;;;
12390061741;node;Nagano;Schellinggasse;3;1010;Vienna;restaurant;japanese;izakaya;https://www.nagano-wien.com/;;+43 1 588 5307;;;Mo-Sa 12:00-14:30, 17:30-22:30;;;;;;;;;;
12390124794;node;Asahimoto;BaudiÃŸgasse;04. Jun;1110;Wien;restaurant;japanese;https://www.sushi-asahimoto.at;;+43 1 7674647;;;Tu-Sa 11:30-22:00; Su 11:30-15:00;;;;;;;;;;
12391665106;node;CafÃ© Nahid;;;;;cafe;;;;;;;Mo-Su 07:00-22:00;;;;;;;;;;;
12391671760;node;Solis CafÃ©;;;;;cafe;;;;;;;Mo-Su 07:00-22:00;;;;;;;;;;;
12394936872;node;Oliang;SchweglerstraÃŸe;14;;;cafe;;https://oliang.at/;;;;;Tu-Su 11:00-21:00;;;;;;;;;;;
12394946657;node;Zehner Stiege;Auf der Schmelz;10;;;cafe;;;;;;;Mo-Fr 16:00-23:30;;;;;;;;;;;
12400992181;node;Kennyâ€™s;;;;;restaurant;;https://www.kennys.at/;;;;;Mo-Su 09:00-21:00;;;;;;;;;;;
12401840356;node;Capsule;;;;;bar;;;;;;;;;;;;;;;;;;
12407314721;node;Mensa-CafÃ©;Angermayergasse;1;1130;Wien;restaurant;;https://www.vitmins.at/;;;;;;;;;;;;;;;;
12438504501;node;Coffee Sheep Wien;SchÃ¶nbrunner StraÃŸe;75;1050;;cafe;coffee_shop;https://www.coffeesheepwien.at/;coffeesheepwien@gmail.com;4,36644E+11;;;"Mo-Fr 08:00-12:00,13:00-18:00; Sa 09:00-16:00; Su,PH off";;;;;;;;;;;
12443469036;node;Jonas;Franz-Jonas-Platz;11;;;restaurant;;;;;;;;;;;;;;;;;;
12469905611;node;Bek;QuellenstraÃŸe;12;1100;Wien;restaurant;italian;https://pizzabek.at;;+43 1 9209737;;;Mo-Sa 11:00-00:45; Su 11:00-22:45;;;;;;;;;;
12471960302;node;Mixtura Latina;EichenstraÃŸe;2;1120;Wien;restaurant;latinoamericana;lateinamerikanische;latina-american;https://mixturalatina.at/;info@mixturalatina.at;+43 690 1018 3870;;;Mo-We 16:00-22:00; Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00;;;;;;
12475401943;node;Cafelino;GeÃŸlgasse;6;1230;Wien;cafe;coffee_shop;https://www.cafelino.at/;;;;;Th-Fr 08:00-21:00, Sa-Su 09:30-18:00;;;;;;;;;;;
12479126905;node;Anzo's Food;MÃ¤rzstraÃŸe;36;1150;;restaurant;russian;;anzosfood@gmail.com;4,36657E+13;;;Mo-Su 11:00-22:00;;;;;;;;;;;
12484147863;node;Sweet & Sour;;;;;restaurant;asian;https://www.sweetnsour.at/;sweetandsourwien@gmail.com;;;;Mo-Sa 10:30-21:30;;;;;;;;;;;
12486592866;node;;;;;;cafe;;;;;;;;;;;;;;;;;;
12488336144;node;VeAhavta!;TaborstraÃŸe;10A;1020;Wien;restaurant;;https://veahavta.at/;office@VeAhavta.at;+43 1 2265566;;;"Mo-Th,Su 09:00-21:30; Fr 09:00-14:00; Sa off";;;;;;;;;;;
12494926970;node;La Signorina;Johann-Nepomuk-Vogl-Platz;20;1180;Wien;restaurant;italian;https://www.facebook.com/profile.php?id=61569657812437;;4,3665E+12;;;"Mo,Tu 11:00-21:00; Th-Sa 11:00-21:00";;;;;;;;;;;
12499162907;node;An's kitchen Karlsplatz;;;;;restaurant;vietnamese;;;;;;"Mo-Fr 11:30-15:00,18:00-21:00; Su 12:30-21:00";;;;;;;;;;;
12499175428;node;Comal;Danhausergasse;3;1040;;restaurant;mexican;https://www.comal.at;;;;;Tu-Sa 17:00-23:00;;;;;;;;;;;
12504220168;node;Chuan Fu;ArgentinierstraÃŸe;16;1040;Wien;restaurant;chinese;;chuan1040@hotmail.com;+43 1 9556105;;;Mo-Sa 11:30-14:30,17:30-22:00;;;;;;;;;;;
12504235421;node;KuFung;;;;;restaurant;asian;;;;;;Mo-Sa 10:00-20:30;;;;;;;;;;;
12504235446;node;Cafe Pascucci;;;;;cafe;;;;;;;Mo-Fr 08:00-19:30; Sa 08:00-18:00;;;;;;;;;;
12504235447;node;Fiftea;;;;;cafe;bubble_tea;;;;;;Mo-Sa 11:00-19:00;;;;;;;;;;;
12518706125;node;;;;;;cafe;;;;;;;;;;;;;;;;;;
12531633058;node;Biofisch Heuriger;Hetzendorfer StraÃŸe;59;1120;Wien;restaurant;regional;https://www.biofisch.at/heuriger;heuriger@biofisch.at;;;;May-Sep;;;;;;;;;;;
12531963923;node;Ichiban Tea;;;;;cafe;bubble_tea;;;;;;;;;;;;;;;;;
12531963924;node;Royal Indisches Restaurant;;;;;restaurant;indian;;;;;;;;;;;;;;;;;
12580470174;node;StehAchterl;Sterngasse;3;1010;;bar;;;;;;;;;;;;;;;;;;
12595879048;node;Panorama Restaurant;;;;;restaurant;;;;;;;;;;;;;;;;;;
12595879049;node;Uptown Restaurant;;;;;restaurant;;;;;;;"""wÃ¤hrend Veranstaltungen""";;;;;;;;;;;
12595879050;node;Atrium Lounge & Bar;;;;;bar;;;;;;;"""wÃ¤hrend Veranstaltungen""";;;;;;;;;;;
12597726457;node;Pigalle;PraterstraÃŸe;9;1020;Wien;bar;;https://pigalle-wien.com/;office@pigalle-wien.com;4,36707E+11;;;Tu-Th 18:00-01:30; Fr-Sa 18:00-03:00;;;;;;;;;;
12609294004;node;CafÃ© Essenz;;;1070;;cafe;;https://essenzcafe.com/;;;;;Tu-Th 09:00-15:00; Fr-Sa 09:00-18:00;;;;;;;;;;
12618321113;node;Etap;;;;;restaurant;;;;;;;"""events venue""";;;;;;;;;;;
12626404942;node;Ã–BB Bahn Bistro;;;;;restaurant;;https://bahnbistro.digiattack.net/;;;;;Mo-Fr 11:00-14:00;;;;;;;;;;;
12645173760;node;Baburder's;Tiefer Graben;22;1010;Wien;bar;;https://babuders.at/;;;;;We-Th 18:00-24:00; Fr-Sa 18:00-02:00;;;;;;;;;;
12645173761;node;City Bar;Tiefer Graben;19;1010;Wien;bar;;http://citybar.at/index.htm;;;;;Fr-Sa 20:00-02:00;;;;;;;;;;;
12647391484;node;MaÃ­z No. 2;Albertgasse;14;1080;Wien;restaurant;mexican;https://www.maiztortilla.at/;;;;;We-Sa 12:00-22:00;;;;;;;;;;;
12647611852;node;Vitavien;;;;;cafe;turkish;https://www.vitavien.com/en/vienna-branches/;;;;;;;;;;;;;;;;
12652782201;node;Kriterium;Lindengasse;1;1070;;restaurant;regional;http://kriterium.at;;4315224280;;;Mo-Sa 09:00-22:00;;;;;;;;;;;
12652837503;node;Kuchenamt;;;;;cafe;;;;;+43 664 88578465;kuchenamt@wienwork.at;Mo-Fr 07:30-18:00;PH off;;;;;;;;;;
12660707326;node;Cook CafÃ© & Bistro;;;;;cafe;;https://cook-bistro.at/;;;;;;;;;;;;;;;;
12660759048;node;Cook CafÃ© & Bistro;;;;;cafe;;https://cook-bistro.at/;;;;;;;;;;;;;;;;
12667651524;node;Dorotheum  Cafe;Dorotheergasee;17 2.Stock;;;cafe;;;;;;;Mo-Fr 09:00-18:00; Sa 10:00-18:00;;;;;;;;;;
12669822423;node;Cafe Kachel;Viktorgasse;12;1040;Wien;cafe;cafe;cake;pastry;;;;+43 1 6073116;fliesen@kachelcafe.at;Mo-Fr 08:00-18:00, Sa-Su 09:30-16:00;;;;;;;;;
12669890212;node;Baba Kebab;Viktor-Adler-Platz;11;1100;Wien;restaurant;kebab;turkish;https://babadoner.at/;;+43 699 12056161;;;Mo-Su 10:00-23:00;;;;;;;;;;
12673098138;node;Josefins;Goldschmiedgasse;10;1010;Wien;restaurant;;https://www.josefins.at/;;;;;;;;;;;;;;;;
12676215853;node;Wild Bean Cafe;;;;;cafe;coffee_shop;;;;;;24. Jul;;;;;;;;;;;
12676233747;node;Wild Bean Cafe;;;;;cafe;coffee_shop;;;;;;Mo-Su 06:00-22:00;;;;;;;;;;;
12690733345;node;Coffee U-Boot;EsterhÃ¡zygasse;31;1060;Wien;cafe;coffee_shop;sandwich;cake;;;;;;Mo-Su 09:00-18:00;;;;;;;;;
12692543154;node;Hofkellerei Liechtenstein;FÃ¼rstengasse;3;;;restaurant;;https://www.hofkellerei.at;vinothek@hofkellerei.at;;;;"Mo,Su off; Tu-Sa 12:00-22:00";;;;;;;;;;;
12694665202;node;re:kompany;SchÃ¶nburgstraÃŸe;36;1040;Wien;cafe;indian;https://rekompany.com/;reach@rekompany.com;4,36607E+11;;;Tu-Su 11:00-20:30;;;;;;;;;;;
12695044201;node;Il Bacio Pizzeria;MÃ¤rzstraÃŸe;69/3;1150;;restaurant;;;;;;;;;;;;;;;;;;
12709762937;node;MGV Book & Coffee (Woman);Sechshauser GÃ¼rtel;3;;;cafe;;;;;;;Mo-Su 16:00-22:00;;;;;;;;;;;
12726232460;node;Lapa;;;;;bar;;;;;;;Su-We 16:00-24:00; Th-Sa 16:00-01:00;;;;;;;;;;
12732463812;node;Laguna am Ziegelhofteich;ZiegelhofstraÃŸe;66;1220;Wien;restaurant;;https://www.laguna-wien.at/;;+43 676 5776101;;;;;;;;;;;;;;
12748631426;node;TÃ¼Wi Beisl;;;;;restaurant;;https://tÃ¼wi.at/beisl;;+43 01 / 47654 19 198;;;Mo-Fr 11:00-22:00+;;;;;;;;;;;
12749429502;node;15 sÃ¼sse Minuten;;;;;cafe;;;;;;;;;;;;;;;;;;
12751800434;node;M-CafÃ© BOK's;Peter-Jordan-StraÃŸe;82;1190;Wien;restaurant;;https://www.mensen.at/standort/m-cafe-boks/;;+43 057405-219;;;Mo-Fr 11:30-13:30+;;;;;;;;;;;
12754311201;node;TheRoast;WienerbergstraÃŸe;5;1100;;bar;breakfast;burger;coffee_shop;tea;turkish;https://www.theroast.at/;info@theroast.at;0194 39 596;;;Mo-Fr 08:00-22:00;;;;;;;
12755204399;node;Mini Cafe;Sechsschimmelgasse;24;;;cafe;;;;;;;Mo-Sa 08:00-17:00;;;;;;;;;;;
12757435570;node;Eiskarussell;;;;;restaurant;;;;;;;Mo-Su,PH 13:00-19:00;;;;;;;;;;;
12769936481;node;DÃ¶ner und Pizza;Wattgasse;73;;;restaurant;;;;;;;;;;;;;;;;;;
12770035529;node;Wiener Schnitzel Plaza;;;;;restaurant;;;;;;;;;;;;;;;;;;
12777827002;node;call Pizza 22;Berresgasse;2;1220;Wien;restaurant;pizza;italian;indian;https://callpizza22.at/;;+43 676 3132944;;;Mo-Su 11:00-23:00;;;;;;;;;
12779205767;node;Sushi&More;Reinprechtsdorfer StraÃŸe;58-60;1050;Wien;restaurant;asian;http://www.sushinmore.at/;;+43 01 9458282;;;"Mo-Fr 11:00-21:00; Sa,Su 12:00-19:00";;;;;;;;;;;
12782867540;node;Hundertwasser Village Cafe Bar;;;;;cafe;;;;;;;;;;;;;;;;;;
12785383501;node;Be Fresh - Bowls and Healthy Food;Zentagasse;33/2;1050;;restaurant;breakfast;;;;;;Mo-Fr 10:00-14:00, 16:30-20:30;;;;;;;;;;;
12788240502;node;Mama Leone;Schellinggasse;9;1010;;restaurant;italian_pizza;https://mama-leone.at/;tisch@mama-leone.at;4313304542;;;Mo-Su 12:00-23:00;;;;;;;;;;;
12790367171;node;La Paninoteca;;;;;bar;;;;;;;"Tu-Th 16:00-22:00; Fr,Sa 12:00-24:00";;;;;;;;;;;
12791691223;node;Call Restaurant;Berresgasse;2;1220;Wien;restaurant;pizza;italian;indian;burger;;;+43 676 6513074;;;;;;;;;;;
12796100477;node;KostBar;CzeikestraÃŸe;6;1100;Wien;cafe;;https://www.aparthotelkostbar.at/cafe/;office@cafekostbar.at;+43 8905522-110;;;"Mo-Tu 07:30-11:00; We 07:30-13:00; Th-Fr 07:30-14:00; Sa-Su, PH off";;;;;;;;;;;
12797653701;node;Sha Guo 22;Dr.-Adolf-SchÃ¤rf-Platz;7;1220;;restaurant;asian;https://shaguo.at/;;;;;Su-Th 11:30-00:00; Fr-Sa 11:30-01:00;;;;;;;;;;
12804278506;node;Pizzeria Nikaco;HerbststraÃŸe;87/91;1160;Wien;restaurant;pizza;https://pizzerianikaco.at/;;+43 680 2110200;;;Mo-FR 11:00-21:00; Su 11:00-15:00;;;;;;;;;;
12804278507;node;CafÃ© IIN;Dornerplatz;10;1170;Wien;cafe;;;;-19693887;;;Tu-Fr 10:00-22:00; Sa-Su 10:00-17:00;;;;;;;;;;
12806367321;node;SCORPION - Cafe, Bar, Lounge;Berresgasse;2;;Wien;bar;;;;;;;;;;;;;;;;;;
12813693101;node;Servus Wien Hohenstaufengasse;Hohenstaufengasse;9;1010;;restaurant;austrian;https://servus-restaurant.at/;;4315353500;;;Mo-Sa 11:30-23:00; Su 11:30-22:00;;;;;;;;;;
12817101987;node;FU YANG;Am HeidjÃ¶chl;6;1220;Wien;restaurant;chinese;https://www.fuyang-wien.at/review;;+43 1 2853699;;;;;;;;;;;;;;
12827788131;node;Asia Pavillon;FavoritenstraÃŸe;1;1040;Wien;restaurant;chinese;https://www.asia-pavi.at/;;4319413133;;;Mo-Sa 11:30-22:30;;;;;;;;;;;
12843952346;node;Apapika Poke Bowl;Hitzinger HauptstraÃŸe;8;1130;Wien;restaurant;hawaiian;https://www.apapika.at;;;;;;;;;;;;;;;;
12847063659;node;Hoskar Restaurant;;;;;restaurant;syrian;https://heylink.me/HOSKAR/;;4314059131;;;Mo-Su,PH 11:00-21:30;;;;;;;;;;;
12849416601;node;Triangolo;Ottakringer StraÃŸe;60;1170;;restaurant;italian_pizza;https://www.triangolo.at/;pizzeriatriangolo60@gmail.com;14315665;;;Su-Th 11:30-22:00; Fr-Sa 11:30-22:30;;;;;;;;;;
12850416301;node;T'Averna;Albertgasse;49;1080;;restaurant;;http://t-averna.bar;;;;;;;;;;;;;;;;
12854258625;node;Das Zehn;FavoritenstraÃŸe;222;1100;Wien;cafe;sandwich;breakfast;https://www.instagram.com/daszehn/;;;;;Tu-Sa 08:30-20:30;;;;;;;;;;
12860613734;node;Maria und Josef;Rahlgasse;1;1060;Wien;bar;;https://www.mariaundjosefwien.at/;contact@mariaundjosefwien.at;+43 1946 17 75;;;Mo-Sa 17:00-24:00;;;;;;;;;;;
12862599650;node;Kaffee Kunze;AuerspergstraÃŸe;19;;;cafe;;https://kaffeekunze.at;;;;;;;;;;;;;;;;
12862844206;node;Wellmann;Theobaldgasse;11;1060;Wien;bar;;https://cafewellmann.at/;office@cafewellmann.at;;;;;;;;;;;;;;;
12864827040;node;Buqqo;Attemsgasse;42;1220;Wien;restaurant;turkish;;;;;;;;;;;;;;;;;
12873583302;node;Triangolo Pizzaria;Ottakringer StraÃŸe;60;1160;;restaurant;;;;;;;;;;;;;;;;;;
12878819101;node;Seven Botanicals Bar&Kitchen;Wagramer StraÃŸe;16;;;restaurant;international;https://www.sevenbotanicals.com/;;4,31955E+13;;;;;;;;;;;;;;
12891666059;node;common cafÃ©;;;;;cafe;;;;;;;Mo-Sa 09:00-18:00; Su 09:00-17:00;;;;;;;;;;
12909899534;node;SM;;;;;cafe;;;;;;;;;;;;;;;;;;
12914286982;node;Kaffee Yildiz;Haberlgasse;24;;;cafe;;;;;;;;;;;;;;;;;;
12914319783;node;Legends;Habichergasse;29;;;cafe;;;;;;;;;;;;;;;;;;
12921959002;node;RueViet;Lederergasse;14;1080;;restaurant;vietnamese;https://www.rueviet.com/;rueviet@gmail.com;+43 677 6191 3999;;;"Mo-Th 11:30-14:30, 17:00-22:00; Fr-Sa 17:00-22:00";;;;;;;;;;;
12923065375;node;Jaritaâ€™s Indian Kitchen;Prinz-Eugen-StraÃŸe;28;1040;Wien;restaurant;indian;https://www.jaritas-indiankitchen.at/;office@jaritas-indiankitchen.at;4315043119;;;Tu-Su 11:30-22:30;;;;;;;;;;;
12924321524;node;Diego's - Street food Napoletano;WestbahnstraÃŸe;21;1070;Wien;restaurant;italian;https://diegos.at/;;4312080378;;;Mo-Fr 07:00-23:00, Sa 07:00-23:30;;;;;;;;;;;
12925441154;node;Gasthaus Hansi Breitenlee;QuadenstraÃŸe;83;1220;Wien;restaurant;regional;https://gasthaus-hansi.at/;;+43 1 2832976;;;;;;;;;;;;;;
12927387683;node;Drogerie Bar/CafÃ©;Pfauengasse;8;;;bar;;;;;;;"Mo, Tu 17:00-00:00; We 17:00-01:00; Th-Sa 17:00-02:00";;;;;;;;;;;
12952062259;node;Al Capriccio;Mona-Lisa-Steiner-Weg;10. Jan;1120;Wien;restaurant;pizza;italian;https://al-capriccio.at/;;+43 664 754 03 301;;;Mo-Su 11.00-22.00;;;;;;;;;;
12956530090;node;Jamila Coffee;;;;;cafe;;;;;;;;;;;;;;;;;;
12956907135;node;Zum Schwarzen Kameel (Biergarten Naglergasse);Naglergasse;6;;;restaurant;;;;;;;Mo-Sa 12:00-22:30; Su off;;;;;;;;;;
12956967928;node;Kaffee SÃ¼ssmund;Rauhensteingasse;12;;;cafe;coffee_shop;https://suessmund-kaffee.com;;;;;;;;;;;;;;;;
12961398501;node;dodo62;Hebragasse;11;1090;Wien;restaurant;korean;;;+43 664 3450615;;;Tu-Su 17:00-22:00;;;;;;;;;;;
12963994913;node;Don Taco;Neustiftgasse;123;1070;Wien;restaurant;mexican;https://www.dontaco.at/;hola@dontaco.at;4,36704E+11;;;"Tu-Fr 11:30-13:30; Tu-Sa 17:30-21:00; Mo,Su,PH off";;;;;;;;;;;
12986051921;node;Livano;;;;;restaurant;;;;;;;;;;;;;;;;;;
12986147336;node;Cannaregio;;;;;bar;;https://www.bar-cannaregio.com/;office@bar-cannaregio.com;;;;Mo-Sa 16:00-23:00;;;;;;;;;;;
12994346981;node;Los Pablos;;;;;restaurant;;;;;;;;;;;;;;;;;;
12998925683;node;Nabiels;;;;;restaurant;;;;;;;"Tu-Sa 12:00-15:00; Su,Mo,PH off";;;;;;;;;;;
13001075387;node;Dal Pirata;;;;;cafe;italian;;;;;;Mo off; Tu-Sa 11:00-22:00; Su 17:00-19:00;;;;;;;;;
13005930636;node;Pizzeria Schwarzlackenau;;;;;restaurant;pizza;;;;;;Tu-Sa 15:00-23:00; Su 12:00-23:00;;;;;;;;;;
13017063043;node;Neapolis Pizzeria;;;;;restaurant;;;;;;;;;;;;;;;;;;
13018782563;node;Fitzcarraldo Speakeasy;Neubaugasse;38/1;1070;Wien;bar;;;;;;;Tueâ€“Thu 18:00â€“00:00; Friâ€“Sat 18:00-02:00;;;;;;;;;;
13019580030;node;Segafredo;;;;;cafe;;;;;;;;;;;;;;;;;;
13021086860;node;Cafe Big Mama;;;;;cafe;;;;;;;;;;;;;;;;;;
13026499233;node;Matcha Komatchi Lerchenfelder StraÃŸe;Lerchenfelder StraÃŸe;49;;;restaurant;;;;;;;;;;;;;;;;;;
13026907360;node;Espresso Gorki;;;;;cafe;;;;;;;;;;;;;;;;;;
13031319242;node;honey;ThaliastraÃŸe;84;1160;Wien;bar;;;;;;;;;;;;;;;;;;
13038425562;node;Lucky Fen;Bonygasse;28;;;restaurant;chinese;;;;+43 1 9050022;;Mo-Su,PH 11:00-22:00;;;;;;;;;;;
13040206837;node;La cucina di Feyzi;;;;;restaurant;pizza;pasta;burger;kebab;;;;;;;;;;;;;;
13042858823;node;Cafe Yaz;Grenzgasse;04. Jun;;;cafe;;;;;;;;;;;;;;;;;;
13046345201;node;"Cafe - Bistro ""Jedermann""";StÃ¼ber-Gunther-Gasse;2;1120;;cafe;coffee_shop;;;;;;We-Su 11:00-17:00;;;;;;;;;;;
13056463702;node;Fat Monk;WienerbergstraÃŸe;11;1100;;restaurant;chicken;https://fatmonk.com;amwienerberg@fatmonk.com;4,36648E+13;;;Mo-Fr 11:00-15:00;;;;;;;;;;;
13058285812;node;Agora;;;;;cafe;;;;;;;;;;;;;;;;;;
13058289504;node;Romantika;;;;;cafe;;;;;;;;;;;;;;;;;;
13058294207;node;Ady Rising Sun;;;;;restaurant;;;;;;;Mo-Sa 11:00-22:00; Su 15:00-22:00;;;;;;;;;;
13058297936;node;Espresso Ã‡akir;;;;;cafe;;;;;;;;;;;;;;;;;;
13058298643;node;Zum G'miatlichen Franz'l;;;;;restaurant;;;;;;;"Mo-Sa 09:00-23:00; Su,PH 15:00-22:00";;;;;;;;;;;
13058388409;node;Ochei;Camillo-Sitte-Gasse;1;1150;Wien;restaurant;pizza;burger;african;https://www.ochei.at/;;+43 677 61946265;;;Tu-Su,PH 12:00-02:00;;;;;;;;;
13058567005;node;Casa Frascati;;;;;restaurant;;;;;;;Mo-Su 11:00-23:30;;;;;;;;;;;
13059595994;node;;;;;;cafe;;;;;;;;;;;;;;;;;;
13061801171;node;Hermosa;;;;;restaurant;;;;;;;;;;;;;;;;;;
13063743600;node;Ganko;;;;;restaurant;japanese;;;;;;"Tu-Su 11:00-15:00,17:00-22:00; Mo off";;;;;;;;;;;
13069518698;node;Cafe Pier 22;;;;;cafe;;;;;;;;;;;;;;;;;;
13071151401;node;Twenrytow Restaurant;WienerbergstraÃŸe;7;1100;;restaurant;breakfast;cake;coffee_shop;ice_cream;pizza;https://restaurant-22.at;restaurant22@clarion-hotel.at;4,31891E+12;;;Mo-Fr 06:30-14:30; Sa-Su 06:30-11:30;;;;;;
13075813661;node;Mendocino;Embelgasse;60;;;cafe;;;;;;;;;;;;;;;;;;
13082439402;node;Caffe Treff;Fendigasse;24;;;cafe;;;;;;;;;;;;;;;;;;
13082439405;node;5er;Siebenbrunnengasse;66;;;cafe;;;;;;;;;;;;;;;;;;
13082470414;node;Cafe Espresso M2;;;;;cafe;;;;;;;;;;;;;;;;;;
13084973044;node;Wein & Kunst;ArgentinierstraÃŸe;18;;;bar;;;;;;;Mo-Fr 17:00-23:00;;;;;;;;;;;
13085003979;node;CafÃ© Fleuri;Karolinengasse;2;;;cafe;;;;;;;Th-Sa 10:00-19:00; Su 10:00-18:00;;;;;;;;;;
13089527873;node;Schnitzel Man;WienerbergstraÃŸe;24;;;restaurant;;https://schnitzelmann.at;;;;;10:30-20:30;;;;;;;;;;;
13092490656;node;kuka;Bloch-Bauer-Promenade;4;1100;Wien;cafe;;;;;;;"Mo-Fr 07:30-18:00; Sa,Su 09:00-18:00";;;;;;;;;;;
13094536801;node;Buschenschank Stift Stifterl;Eichelhofweg;128;1190;;restaurant;buschenschank;https://stiftstifterl.at/;scheune@stiftstifterl.at;4322434110;;;Mo-Tu 15:00-22:00; Sa 12:00-22:00; Su 11:00-22:00;;;;;;;;;
13108505301;node;HITOMI;WienerbergstraÃŸe;11;1100;;restaurant;asian;chinese;fish;japanese;noodles;sushi;https://www.hitomi.at/;;4,36765E+11;;;Mo-Su 11:00-21:00;;;;;;
13110202801;node;Coffeewerk;Mariahilfer StraÃŸe;149;1150;;cafe;sandwich;https://www.coffeewerk.at/;office@coffeewerk.at;+43 699 19908899;;;Mo-Fr 07:30-18:00; Sa-Su 08:30-19:00;;;;;;;;;;
13112450036;node;Robobrew;Hernalser HauptstraÃŸe;89;1170;Wien;cafe;coffee_shop;https://robobrew.at/de;;;;;Mo-Su 07:00-20:00;;;;;;;;;;;
13115036022;node;Mr. Lu;;;;;restaurant;sushi;;;;;;We-Mo 11:00-22:00;;;;;;;;;;;
13116627555;node;Santos;PraterstraÃŸe;24;1020;Wien;restaurant;mexican;https://www.santos-bar.com/;;13981020;;;Sun - Thu 11:00 - 00:00, Fri - Sat 11:00 - 01:00;;;;;;;;;;;
13116828301;node;Peng Peng by Randale Pizzeria;HillerstraÃŸe;11;1020;;restaurant;italian_pizza;pizza;https://www.pizzarandale.com/;;4,36706E+11;;;Mo-Su 17:00-22:30;;;;;;;;;;
13116835857;node;L'inisio Kitchen;Ludo-Hartmann-Platz;2;1160;Wien;restaurant;italian;;;;;;;;;;;;;;;;;
13119602190;node;Der schÃ¶ne Ernst;PraterstraÃŸe;44-46;1020;Wien;cafe;coffee_shop;breakfast;bistro;bagel;tea;cake;aperitivo;porridge;spritz;https://www.ernst-bar.at/;hello@ernst-bar.at;+43 1 214 84 04;;;Mo-Su 08:00-23:00;;;
13119996168;node;Cafe Zero;;;;;cafe;;;;;;;;;;;;;;;;;;
13120006911;node;Uno Momento;;;;;cafe;;;;;;;;;;;;;;;;;;
13120008384;node;Nam Nam Deli;;;;;restaurant;indian;;;;;;Mo-Su 11:00-22:30;;;;;;;;;;;
13121319394;node;Yamoni - Asia KÃ¼che;;;;;restaurant;;;;;;;;;;;;;;;;;;
13121619601;node;MiloSun Asian Kitchen;BabenbergerstraÃŸe;5;;;restaurant;;;;;;;;;;;;;;;;;;
13127617024;node;PIA Wohnzimmer;Linzer StraÃŸe;297;1140;Wien;restaurant;burger;oriental;regional;https://www.piawohnzimmer.com/;;6607956718;;;;;;;;;;;;
13130939101;node;Ceylon Delights (Sri Lanka);Lange Gasse;20/22;1080;;restaurant;indian;;info@ceylondelights.at;4,36769E+11;;;;;;;;;;;;;;
13130942301;node;Ceylon Delights (Sri Lanka);Lange Gasse;20/22;1080;;restaurant;indian;https://ceylondelights.at/;;0676-903-4409;;;Mo-Sa 08:00-20:00;;;;;;;;;;;
13131473467;node;Mikes Sports Bar;;;;;bar;;;;;;;Mo-Th 08:00-24:00, Fr,Sa 08:00-01:00, Su 11:00-23:00;;;;;;;;;;;
13131530806;node;Agora;;;;;cafe;;;;;;;;;;;;;;;;;;
13131540711;node;Taberna de la mancha;;;;;restaurant;;;;;;;;;;;;;;;;;;
13138474463;node;Demi;;;;;cafe;coffee_shop;cake;;;4,36766E+11;;;;;;;;;;;;;
13145062174;node;Hari's Bistro;AlthanstraÃŸe;51;;;restaurant;indian;https://hari1090.com/;Reservierung@hari1090.com;4,36991E+12;;;Mo-Fr 11:30-22:00; Sa 12:00-22:30;;;;;;;;;;
13146894025;node;Napo Pizza;;;;;restaurant;italian;;;;;;;;;;;;;;;;;
13157217091;node;Five Guys;;;;;restaurant;;;;;;;Sa-Su 11:00-23:00;;;;;;;;;;;
13158438601;node;Elou;Gastgebgasse;6;1230;;cafe;;https://www.elou.at/;hello@elou.at;+43 660 19 38 693;;;"Th-Fr 12:00-20:00; Sa-Su, PH 09:00-20:00";;;;;;;;;;;
13159552397;node;Brasserie De La Marie;AmerlingstraÃŸe;17;;;restaurant;;;;;;;Tu-Sa 17:00-23:00;;;;;;;;;;;
13163125061;node;Le's Cooking;Wahringer StraÃŸe;52;1090;Wien;restaurant;sushi;;;19421062;;;;;;;;;;;;;;
13164869702;node;Merk & WÃ¼rdig;AusstellungsstraÃŸe;53;1020;;restaurant;;https://merkundwuerdig.at/;hallo@merkundwuerdig.at;4,36608E+11;;;Tu-Sa 08:00-22:00;;;;;;;;;;;
13164872101;node;Merk & WÃ¼rdig;AusstellungsstraÃŸe;53;1020;;restaurant;;https://merkundwuerdig.at/;hallo@merkundwuerdig.at;4,36608E+11;;;Tu-Sa 16:00-22:00;;;;;;;;;;;
